WellName,TestUsage,Date,OilRate (STB/D),WaterRate (STB/D),GasRate (MSCF/D),GasLiftRate (MSCF/D),LiquidRate (STB/D),WCUT (%),GLR (SCF/STB),FWHP (Psi),Tubing ID (Inch),FWHT (DegC),WHP Fluctuation (%),WHPFluctuation (Psi),ChokeFluctuation (%),Status,Sluggish_Predict,
WELL-111,Allocation,8/12/2017,4183.180046,12195.57245,3.402933865,3.373150337,16378.7525,74.45971513,207.7651436,383.350238,7,71.3397369,24.13941166,6.380292892,0.021453857,Non-sluggish,0.2,0
WELL-143,Informational,8/29/2016,3395.993211,6472.305311,2.49388426,3.890355639,9868.298522,65.58684151,252.7167429,320.1362902,5.5,50.1449585,6.610787117,1.459171295,0.016693115,Sluggish,0.6,1
WELL-101,Informational,10/7/2019,4013.33818,0,41.300615,0,4013.33818,0,10290.83849,1365.146495,5.5,28.0384502,1.266546043,1.192115784,0.927463531,Non-sluggish,0,0
WELL-125,Allocation,12/1/2016,1818.946905,7414.982806,1.132726945,3.649149064,9233.929711,80.30148635,122.6700853,317.2256719,5.5,46.4751587,19.31630062,4.224842072,0.016693115,Sluggish,0.82,1
WELL-145A,Informational,5/30/2019,4969.478182,8183.988859,25.8761891,0,13153.46704,62.21925241,1967.252362,395.6537985,5.5,54.9553719,6.013136413,1.640342712,0.026222229,Non-sluggish,0.19,0
WELL-122,Allocation,10/15/2013,4665.459243,12590.88431,4.697188821,4.715933315,17256.34355,72.96380181,272.2007015,338.6654777,5.5,66.8841095,1.021075647,0.238422394,0.066757202,Non-sluggish,0.06,0
WELL-146,Allocation,4/6/2017,880.7151447,894.4159262,0.115844245,4.969940364,1775.131071,50.38590901,65.25954444,311.6985537,5.5,37.7470093,23.66201584,5.085161209,0.014305115,Sluggish,0.89,1
WELL-128,Allocation,12/9/2014,2497.563777,5184.433726,2.783098559,3.983596931,7681.997503,67.48809439,362.2883967,314.3209727,5.5,58.426796,55.84403503,12.10231209,0.002388,Sluggish,1,1
WELL-105ST,Informational,8/4/2013,11416.2607,81.42829221,28.13810879,0,11497.68899,0.708214427,2447.283868,913.8047425,5.5,39.387352,0.802258236,0.505458832,0.042919159,Non-sluggish,0,0
WELL-122,Allocation,4/21/2017,1974.471674,7066.263437,1.696721424,3.628281663,9040.735111,78.16027514,187.6751617,566.8953948,5.5,64.312973,8.710718692,3.404670715,0.765342712,Non-sluggish,0.1,0
WELL-136,Allocation,12/15/2018,1206.88325,8387.689661,0.725376833,5.02468146,9594.572911,87.4211884,75.60282669,320.9603961,5.5,66.1402283,51.7152251,11.44426918,0.014312744,Sluggish,0.82,1
WELL-132,Informational,9/12/2014,3789.275134,74.74545616,4.295532852,0,3864.02059,1.934395907,1111.674421,671.4661191,5.5,32.3262405,1.400794287,0.648509979,0.011920929,Non-sluggish,0.02,0
WELL-111,Allocation,9/22/2016,4119.020485,12495.55744,3.517735646,2.539559811,16614.57793,75.20839528,211.7258507,351.5357031,7,71.6029663,9.482959764,2.298431396,0.050067902,Non-sluggish,0.1,0
WELL-143,Allocation,8/25/2017,1430.136901,3891.07347,0.814442164,5.078162262,5321.210371,73.12384211,153.0558101,579.9080606,5.5,51.6060104,63.20960913,25.27321243,0.069141388,Sluggish,0.91,1
WELL-114,Allocation,2/5/2019,7036.022325,6657.604339,10.00455748,0,13693.62666,48.61826967,730.5995501,406.3045277,5.5,63.4432106,4.119287064,1.153963089,0.028617859,Non-sluggish,0.07,0
WELL-107ST2,Informational,8/28/2020,3050.485739,9065.134416,3.643939605,9.038649033,12115.62016,74.82187705,300.7637709,357.4771964,5.5,61.2916718,52.78594513,13.01022606,0.045303345,Sluggish,0.95,1
WELL-145A,Allocation,8/6/2018,5454.369201,7924.027148,30.18265639,0.042254603,13378.39635,59.23002235,2256.074316,423.8712373,5.5,52.4719582,4.111744022,1.20165062,0.221733093,Non-sluggish,0.01,0
WELL-148,Allocation,2/10/2017,2263.691589,6187.261683,15.67224648,0,8450.953272,73.21377227,1854.494514,789.6067146,5.5,55.2681808,11.50934052,6.265842438,0.119213104,Non-sluggish,0.05,0
WELL-109,Allocation,3/3/2020,3568.618274,364.2763578,4.431283632,4.517205634,3932.894632,9.262296398,1126.723202,287.9015976,5.5,33.1235199,39.58873884,7.85839653,0.398162842,Non-sluggish,0.17,0
WELL-141,Informational,3/7/2019,5577.894343,2873.973007,39.0961214,0,8451.86735,34.00400039,4625.737696,1292.251268,5.5,37.5562706,0.524491063,0.467308044,0.872623444,Non-sluggish,0,0
WELL-132,Allocation,3/31/2013,3695.284457,59.96281891,7.167353921,0,3755.247276,1.59677418,1908.623692,1143.002836,5.5,25.4787521,0.012101371,0.009536743,0.002384186,Non-sluggish,0,0
WELL-109,Allocation,9/17/2016,3896.556921,572.7799161,5.191464095,4.430504459,4469.336837,12.8157697,1161.573693,279.0490422,5.5,45.216301,12.93744499,2.489128113,0.023841858,Non-sluggish,0.02,0
WELL-114,Informational,4/9/2013,5026.940838,18.38260361,26.84575224,0,5045.323442,0.364349359,5320.917985,2571.859955,5.5,29.0074005,0.075294388,0.133514404,0.281337738,Non-sluggish,0,0
WELL-128,Allocation,7/23/2017,1303.268464,3353.135195,1.100604312,4.344470953,4656.403659,72.01126536,236.3635957,391.3659081,5.5,55.5237694,40.64464968,10.96742249,0.023841858,Sluggish,1,1
WELL-104,Informational,8/6/2019,1174.392515,213.7705335,3.956750329,0,1388.163049,15.39952628,2850.349844,376.4271232,7,38.0903282,68.89835147,17.88166428,0.10490799,Non-sluggish,0.42,0
WELL-107ST2,Allocation,6/14/2014,4882.942296,7262.532901,2.682474313,4.7904683,12145.4752,59.79620215,220.8620305,391.7808372,5.5,61.8562622,11.22722366,3.032730103,0.076301575,Sluggish,0.79,1
WELL-143,Informational,5/12/2019,1031.98987,5154.966323,3.009873136,5.511098965,6186.956193,83.31990986,486.4868996,261.7589158,5.5,54.0245705,98.65778864,17.80537224,0.023841858,Sluggish,0.98,1
WELL-131,Allocation,10/5/2016,4716.385867,2722.028825,3.672068899,3.846823098,7438.414692,36.5942064,493.6628369,315.7042175,5.5,52.5787697,38.24919645,8.325702667,0.164512634,Sluggish,0.98,1
WELL-111,Informational,6/9/2016,2993.723992,11424.86134,4.347661873,2.723344407,14418.58533,79.23704772,301.531792,406.588663,7,68.6579666,7.382447503,2.069540024,0.073913574,Non-sluggish,0.21,0
WELL-150ST1,Allocation,7/1/2015,2242.31641,7846.7853,0.353356554,4.833102744,10089.10171,77.77486565,35.02358923,406.3094532,5.5,63.726,26.86064189,7.524740219,0.166893005,Sluggish,0.89,1
WELL-105ST,Informational,5/6/2016,7628.216576,181.100752,58.41544175,0,7809.317328,2.319034358,7480.223853,1400.280078,5.5,21.2252998,13.5132459,13.04646301,0.319484711,Non-sluggish,0,0
WELL-150ST1,Allocation,6/24/2017,964.8281299,9029.802549,1.117702022,3.346685556,9994.630679,90.34653545,111.8302475,294.9613164,5.5,66.3691101,13.83418452,2.813434601,0.026229858,Non-sluggish,0.1,0
WELL-145A,Allocation,2/26/2020,4398.918279,8386.475927,30.03479542,4.978984238,12785.39421,65.59419125,2349.148954,466.3359213,5.5,50.9994698,2.580526135,0.829708099,0.226501465,Non-sluggish,0.01,0
WELL-148,Allocation,7/13/2016,4443.138816,7839.678392,27.37418938,0,12282.81721,63.82638656,2228.65723,649.2082105,5.5,52.6512604,5.582307598,2.498710632,0.04529953,Non-sluggish,0.05,0
WELL-148,Informational,11/30/2014,6428.175318,963.4748,31.78965051,0,7391.650118,13.03463753,4300.751524,884.7608076,5.5,49.8546,6.300397577,3.84336853,0.100135803,Non-sluggish,0,0
WELL-114,Informational,1/15/2016,7630.551368,799.3319,18.89917275,0,8429.883268,9.482122997,2241.925795,1208.16654,5.5,50.4,0.148832726,0.123977661,0.207427979,Non-sluggish,0,0
WELL-145A,Allocation,2/14/2015,9762.154147,4719.368625,33.35803559,0,14481.52277,32.58889759,2303.489496,430.787354,5.5,46.688797,0.09632526,0.028610229,0.002388,Non-sluggish,0.03,0
WELL-143,Informational,12/9/2013,6177.990723,4305.091114,22.19513982,0,10483.08184,41.06703716,2117.234241,922.6572688,5.5,49.0501251,0.734583395,0.46730423,0.04529953,Non-sluggish,0,0
WELL-125,Allocation,10/27/2018,1237.86865,6247.590251,0.499019941,4.97024385,7485.458901,83.46302256,66.66524359,299.2440057,5.5,44.6822319,90.36698883,18.64461708,0.026229858,Sluggish,0.84,1
WELL-103,Allocation,7/12/2017,6919.134216,2054.168616,36.61357507,0,8973.302832,22.89200147,4080.27855,1028.611239,5.5,42.5192604,2.474310006,1.75478363,0.977535248,Non-sluggish,0,0
WELL-125,Allocation,10/19/2015,2061.070323,6546.2201,2.422196601,3.756000863,8607.290423,76.05436529,281.4122078,311.033991,5.5,44.844,12.27410197,2.632181168,0.047683716,Non-sluggish,0.34,0
WELL-131,Informational,6/3/2019,4928.277245,2554.255432,4.439305662,4.951421115,7482.532677,34.13624159,593.2891781,321.2369777,5.5,51.4038315,34.66241519,7.677194595,0.023841858,Sluggish,0.94,1
WELL-104,Allocation,5/26/2014,1881.638676,12142.64797,2.053362881,2.204409789,14024.28665,86.58299903,146.4147826,326.3549206,7,55.5771713,83.79248519,18.85443115,0.164512634,Sluggish,0.84,1
WELL-136,Allocation,4/3/2014,1004.034259,9242.966792,1.463430796,4.103654771,10247.00105,90.20167702,142.8155212,335.3457943,5.5,67.4099808,46.48572078,10.74807358,0.021461487,Sluggish,0.91,1
WELL-146,Allocation,7/13/2019,1394.334379,2410.319706,3.062135932,4.741736773,3804.654085,63.35187515,804.8395107,319.4388039,5.5,49.2484894,40.65991538,8.95513916,0.019073486,Sluggish,0.96,1
WELL-145A,Informational,1/22/2020,5134.698136,8527.17311,24.3967742,5.437033555,13661.87125,62.41585034,1785.756414,387.6311564,5.5,53.8452797,4.888663217,1.306552887,0.395782471,Non-sluggish,0.12,0
WELL-105ST,Allocation,12/11/2013,10924.14626,71.50171889,37.4849189,0,10995.64798,0.650272899,3409.068658,938.8408714,5.5,35.2979317,0.191528432,0.123977661,0.014305115,Non-sluggish,0,0
WELL-125,Allocation,3/17/2018,2835.790348,6670.163915,2.727359786,9.293356858,9505.954263,70.16827275,286.9106784,358.8604136,5.5,47.1923409,16.65124526,4.119935989,0.023841858,Sluggish,0.59,1
WELL-105ST,Informational,1/11/2015,8143.414915,160.9984,35.46946966,0,8304.413315,1.9387089,4271.158999,1174.126121,5.5,27.7668,4.594506529,3.719390869,0.352867126,Non-sluggish,0,0
WELL-104,Allocation,8/1/2020,2978.219469,4270.511978,3.305964525,2.200824795,7248.731447,58.91392183,456.0749076,323.173528,7,45.6435509,112.6519277,25.10109138,0.102519989,Sluggish,0.99,1
WELL-143,Allocation,10/18/2019,1317.472736,4804.317339,2.901318264,4.916568817,6121.790075,78.47896253,473.9329883,291.7746952,5.5,61.2573395,93.58107624,18.82581806,0.014305115,Sluggish,0.91,1
WELL-123A,Allocation,3/19/2013,2010.319414,873.9722613,42.1441651,0,2884.291675,30.30110543,14611.61694,1835.43834,5.5,13.5729008,24.01012407,30.38452148,0.958456039,Sluggish,0.64,1
WELL-125,Informational,12/15/2014,1036.387013,9486.088231,3.21513429,3.556716424,10522.47524,90.15072985,305.5492377,309.203085,5.5,47.2419319,3.712978567,0.791561127,0.007148743,Non-sluggish,0.24,0
WELL-122,Informational,12/20/2017,4672.189857,9721.806738,29.37747914,6.89E-05,14393.9966,67.54070472,2040.953598,524.2923635,5.5,59.0829315,4.64330217,1.678489685,0.24080658,Non-sluggish,0.17,0
WELL-128,Informational,10/23/2020,534.0876649,3828.330484,2.767157953,4.545965871,4362.418149,87.7570731,634.3174493,341.2935677,5.5,51.3542404,69.91163862,16.45113182,0.026229858,Sluggish,1,1
WELL-148,Allocation,1/17/2017,3288.876447,9740.038082,18.18735184,3.637463485,13028.91453,74.75709554,1395.922262,403.545451,5.5,58.1635704,9.254820398,2.575008392,0.138282776,Non-sluggish,0.03,0
WELL-107ST2,Informational,1/17/2018,3001.317268,5286.362817,1.440304821,5.076555444,8287.680085,63.78579727,173.7886605,388.7376542,5.5,58.5374184,49.74380182,13.33256721,0.319488525,Sluggish,0.98,1
WELL-140,Informational,2/13/2017,4564.212569,2804.369469,33.90242465,0,7368.582038,38.05846843,4600.942824,1567.538751,5.5,28.2826004,4.094466367,4.425209045,0.565061569,Non-sluggish,0.02,0
WELL-145A,Informational,12/29/2018,4622.144259,8756.803753,21.41623511,0.690986112,13378.94801,65.45210988,1600.741336,360.2436323,5.5,55.6420212,13.20841897,3.280691147,0.061988831,Non-sluggish,0.05,0
WELL-145A,Allocation,8/4/2016,5601.446774,6237.231289,17.01177527,0,11838.67806,52.68520063,1436.965781,453.0652082,5.5,54.5433693,17.09715239,5.340755463,0.224113464,Non-sluggish,0.42,0
WELL-150ST1,Allocation,6/9/2014,1570.079226,9651.945252,2.046938347,4.041101402,11222.02448,86.00894848,182.4036609,431.2101398,5.5,67.4486923,30.18541366,8.974376678,0.002380371,Sluggish,0.9,1
WELL-104,Allocation,2/10/2020,2581.376085,4050.981966,3.867581974,2.425149563,6632.358051,61.07906019,583.1382963,420.6899825,7,45.2544403,74.8010618,21.69642258,0.061988831,Sluggish,0.92,1
WELL-104,Allocation,11/25/2016,838.2460937,4373.007247,2.570320717,2.15344309,5211.253341,83.91469309,493.2250553,357.3388214,7,45.1743393,159.247478,39.23475647,0.283721924,Sluggish,0.99,1
WELL-146,Allocation,11/17/2018,1464.084923,2697.790418,0.802462469,4.933583881,4161.875341,64.82150946,192.8127114,330.5046289,5.5,50.5264282,41.68408846,9.49874115,0.128746033,Sluggish,1,1
WELL-131,Allocation,10/13/2019,4627.011316,2426.042206,4.677460071,4.547322176,7053.053522,34.39704801,663.1822737,348.6246411,5.5,51.2474289,53.56291504,12.87479973,0.019073486,Sluggish,0.98,1
WELL-107ST2,Informational,8/28/2020,4119.198464,8397.745766,3.677634857,9.013264937,12516.94423,67.09102167,293.8125144,372.415816,5.5,61.4709702,50.82453202,13.05027618,0.042915344,Sluggish,0.87,1
WELL-125,Allocation,3/29/2013,2407.088902,6928.733785,0.693828496,3.977015705,9335.822687,74.21663861,74.31894534,317.779002,5.5,51.8768616,39.65351984,8.688106537,0.011924744,Sluggish,0.83,1
WELL-105ST,Allocation,2/24/2017,7577.300581,177.1540291,52.0627073,0.57445481,7754.45461,2.28454531,6713.909607,1248.818432,5.5,23.1898956,0.434187702,0.373847961,0.350482941,Non-sluggish,0,0
WELL-103,Informational,2/2/2019,5756.762936,1510.707697,45.45965105,0,7267.470633,20.78725561,6255.223219,1368.189734,5.5,35.5420799,0.556030035,0.524520874,0.166893005,Non-sluggish,0,0
WELL-136,Informational,11/3/2014,2290.918368,3848.868,0.90473022,1.709125536,6139.786368,62.68732769,147.3553257,344.5667766,5.5,63.001,70.33138738,16.7086277,0.019073486,Sluggish,0.95,1
WELL-146,Allocation,11/6/2015,2511.498754,1557.1564,4.299798418,2.219892636,4068.655154,38.27201719,1056.810729,301.9546122,5.5,50.238,44.16027424,9.193727493,0.348091125,Sluggish,0.7,1
WELL-145A,Allocation,4/21/2016,6704.468257,7219.570863,45.79822024,0,13924.03912,51.84968816,3289.147628,439.786112,5.5,48.2452202,0.314533159,0.095373154,0.81539917,Non-sluggish,0.05,0
WELL-129ST1,Allocation,7/31/2013,3234.422323,4556.449209,1.775210465,3.948894444,7790.871532,58.48446082,227.8577509,343.7833654,5.5,50.0190735,37.65993452,8.926528931,0.026229858,Sluggish,1,1
WELL-150ST1,Allocation,10/9/2014,916.0032897,5722.29821,1.616682995,4.636084571,6638.3015,86.20124003,243.5386514,301.8775448,5.5,61.1352692,4.261367328,0.886947632,0.035758972,Non-sluggish,0.37,0
WELL-150ST1,Allocation,6/1/2016,800.9600592,9329.272416,2.213911429,3.706471996,10130.23248,92.09336942,218.5449776,329.5422887,5.5,66.872673,12.18098954,2.767654802,0.081062317,Non-sluggish,0.17,0
WELL-131,Allocation,6/13/2017,3920.546878,2406.594057,2.567759427,2.856766655,6327.140935,38.03604316,405.8325006,357.6155438,5.5,52.3842201,34.23067369,8.4401474,0.08821106,Sluggish,0.98,1
WELL-111,Informational,12/14/2020,2065.309864,13746.74831,4.002096407,3.456550692,15812.05817,86.93838689,253.1040781,335.4840576,7,71.7784424,8.78206279,2.031358719,0.083442688,Non-sluggish,0.05,0
WELL-105ST,Informational,1/20/2017,6209.094922,989.8382773,38.59710793,0,7198.933199,13.74979111,5361.503831,1454.502018,5.5,20.0884991,1.028974129,1.0318985,0.11205864,Non-sluggish,0,0
WELL-125,Allocation,1/10/2021,665.2665198,5085.259528,3.189973993,3.976594136,5750.526048,88.43120587,554.7273356,249.5866219,5.5,39.1203194,131.7335347,22.66918182,0.107292175,Sluggish,0.97,1
WELL-122,Allocation,3/22/2016,2621.36683,8530.984741,3.226280401,3.094189038,11152.35157,76.49494088,289.2914898,437.4267774,5.5,66.2546692,31.81128063,9.594110489,0.007148743,Sluggish,0.93,1
WELL-125,Allocation,5/16/2014,2839.273133,7498.123202,4.284535634,2.139604418,10337.39634,72.5339627,414.4695139,316.672423,5.5,49.8054466,13.97746483,3.051805496,0.021453857,Non-sluggish,0.11,0
WELL-105ST,Informational,5/7/2016,10067.87137,205.1302601,75.19417535,0,10273.00163,1.996789911,7319.591494,742.8398381,5.5,26.1005592,0.465514979,0.238422394,0.162128448,Non-sluggish,0.01,0
WELL-129ST1,Allocation,9/24/2013,3530.663907,4894.958933,1.976266393,4.553410651,8425.62284,58.09610786,234.5543387,321.2370329,5.5,48.8975334,19.85015047,4.396505356,0.007148743,Sluggish,0.99,1
WELL-150ST1,Allocation,8/18/2013,2765.101044,10009.69201,3.164765598,4.525640882,12774.79305,78.3550228,247.7351754,310.7302655,5.5,66.6399689,13.31018359,2.851581573,0,Non-sluggish,0.23,0
WELL-146,Informational,7/29/2019,7985.444858,1787.772234,15.84221195,2.798450497,9773.217092,18.29256648,1620.982303,440.8847806,5.5,52.2659683,6.180579268,1.878765106,0.047687531,Non-sluggish,0.04,0
WELL-136,Allocation,5/1/2016,1023.881337,10601.83913,2.473737426,4.308019009,11625.72047,91.19296443,212.78143,296.3445351,5.5,68.5969315,14.04967178,2.870656967,0.007156372,Non-sluggish,0.13,0
WELL-132,Allocation,1/18/2013,1948.805887,29.00241781,6.404270773,0,1977.808305,1.46639175,3238.064456,1282.707145,5.5,18.3947525,0.44213529,0.391021729,0.026226044,Non-sluggish,0.02,0
WELL-148,Allocation,8/11/2019,3126.715966,9774.099404,43.55256107,0,12900.81537,75.76342366,3375.954141,481.0066455,5.5,51.1558685,19.43981052,6.447053909,0.061988831,Non-sluggish,0.04,0
WELL-103,Allocation,8/7/2013,8713.13096,1916.912074,74.94073023,0,10630.04303,18.03296626,7049.899045,831.3653362,5.5,48.8326836,16.57126904,9.498737335,0.004768372,Non-sluggish,0.01,0
WELL-150ST1,Allocation,8/23/2020,1918.824652,7131.034302,3.307441396,4.87436444,9049.858954,78.79718721,365.4688336,317.5023928,5.5,63.6758995,8.146732574,1.783399582,0.076293945,Non-sluggish,0.07,0
WELL-136,Allocation,6/23/2020,1371.310664,7186.081477,2.652760833,4.392933205,8557.392141,83.97513353,309.9964089,369.9261009,5.5,64.6105118,78.74661241,20.08468628,0.073913574,Sluggish,0.91,1
WELL-131,Informational,5/15/2018,4123.775535,2444.212903,2.546164137,4.049543822,6567.988438,37.21402567,387.6627008,341.0169846,5.5,51.1329803,40.68306397,9.565504074,0.097755432,Sluggish,0.95,1
WELL-143,Allocation,8/13/2018,1647.140292,5260.923152,1.817824375,6.197581418,6908.063444,76.15626571,263.1452924,390.8125766,5.5,55.8823509,74.50271534,20.07515144,0.026226044,Sluggish,1,1
WELL-148,Allocation,7/10/2015,4875.277892,5852.5434,14.05314761,2.53706102,10727.82129,54.55481818,1309.972195,927.6485442,5.5,55.245,10.24400601,6.551963806,0.395782471,Non-sluggish,0.06,0
WELL-104,Allocation,5/27/2016,1006.028061,9727.774839,1.986974033,2.148884321,10733.8029,90.62747779,185.1137059,350.0078873,7,53.8185692,10.17230919,2.454796983,0.016689301,Sluggish,0.54,1
WELL-131,Allocation,2/15/2014,4671.047334,2721.838819,3.582733711,2.703900078,7392.886153,36.81699897,484.6190834,339.0804633,5.5,54.3411942,23.25201152,5.43602562,0.061988831,Sluggish,0.97,1
WELL-145A,Allocation,2/14/2019,5340.275358,7962.270133,27.18739231,0,13302.54549,59.85523702,2043.773677,439.2249513,5.5,53.8147583,5.227695694,1.583126068,0.143058777,Non-sluggish,0.02,0
WELL-150ST1,Informational,6/28/2016,723.045764,9874.301937,1.985535473,3.527577382,10597.3477,93.17710634,187.3615483,300.4943812,5.5,67.3189774,9.068308982,1.878801346,0.016693115,Non-sluggish,0.18,0
WELL-103,Allocation,10/1/2013,9881.916832,2333.395379,31.9922696,0,12215.31221,19.10221645,2619.030038,781.2930785,5.5,50.9040985,0.371781013,0.200271606,0.035762787,Non-sluggish,0,0
WELL-105ST,Informational,1/25/2016,11258.61623,226.404,71.94561495,0,11485.02023,1.971298226,6264.300237,837.5654424,5.5,26.8372,10.0739372,5.817497253,0.307563782,Non-sluggish,0,0
WELL-104,Informational,3/2/2020,1798.81242,4806.35827,3.001620329,2.406601345,6605.17069,72.76660204,454.4349374,363.4249147,7,45.8228493,78.13808866,19.57923317,0.061988831,Sluggish,1,1
WELL-150ST1,Allocation,10/2/2019,1198.165249,6270.263893,1.538991001,5.464356648,7468.429142,83.95693089,206.0662251,451.6738572,5.5,61.2382698,12.00465405,3.738460541,0.014305115,Non-sluggish,0.33,0
WELL-143,Allocation,9/18/2016,4831.355642,8803.291839,17.10248406,0,13634.64748,64.56559916,1254.340025,603.1464855,5.5,48.0697289,4.793142435,1.993247986,0.100143433,Non-sluggish,0.07,0
WELL-122,Informational,9/27/2013,4780.871386,13053.53193,4.712802112,6.035584612,17834.40332,73.1929838,264.2534224,351.9443245,5.5,66.6170654,3.340665407,0.810634613,0.028610229,Non-sluggish,0.05,0
WELL-137ST1,Allocation,4/19/2017,1527.254783,6733.361762,1.602647461,4.186275167,8260.616545,81.51161267,194.010635,320.5512482,5.5,53.0289116,17.26071333,3.814823151,0.011924744,Sluggish,0.99,1
WELL-125,Allocation,10/14/2019,2201.77934,4165.357012,3.106829832,3.49130284,6367.136352,65.41962951,487.9477461,363.0099566,5.5,47.2304916,81.80917845,20.47570038,0.290878296,Sluggish,1,1
WELL-125,Allocation,12/16/2017,3121.613763,6519.774517,0.352372827,4.576018681,9641.38828,67.62277721,36.54793446,298.5523006,5.5,49.1721992,9.914749236,2.040893555,0.021461487,Non-sluggish,0.18,0
WELL-145A,Allocation,7/2/2016,5375.671485,5488.212694,17.83398394,0,10863.88418,50.51796028,1641.584506,457.4916099,5.5,54.0627098,22.16242633,6.990667343,0.665195465,Sluggish,0.7,1
WELL-129ST1,Allocation,3/9/2014,3308.476242,4969.110327,1.513750227,4.154846464,8277.586569,60.03090739,182.8733791,310.5863037,5.5,49.2561188,30.41773735,6.513694763,0.121589661,Sluggish,0.99,1
WELL-146,Informational,7/29/2019,7968.149856,1801.516178,15.93140811,2.883282476,9769.666034,18.4398952,1630.701403,444.8960865,5.5,52.1629601,5.658500689,1.735713959,0.040531158,Non-sluggish,0.05,0
WELL-145A,Allocation,9/27/2013,10250.75291,200.425517,4.964092862,1.277932083,10451.17843,1.917731272,474.9792472,350.0078308,5.5,51.5678635,3.398675098,0.820173264,0.054843903,Non-sluggish,0,0
WELL-114,Allocation,3/17/2016,9628.84439,3145.887426,21.86591467,0,12774.73182,24.62585885,1711.653519,792.7737775,5.5,55.0430984,5.339011441,2.918289185,0.171661377,Non-sluggish,0.03,0
WELL-114,Allocation,10/21/2014,7049.970887,48.78120583,6.941314965,0,7098.752093,0.687180017,977.8218586,1304.146923,5.5,48.1879883,13.71388839,12.33119965,0.360017776,Non-sluggish,0,0
WELL-104,Allocation,4/14/2019,767.9697261,4154.55048,0.8195979,2.287896775,4922.520206,84.39885071,166.4996517,351.3909668,7,42.5612297,112.6594358,27.29457664,0.724803925,Sluggish,0.97,1
WELL-128,Allocation,2/17/2013,2385.0247,4627.556288,2.190924837,3.873120962,7012.580988,65.98934538,312.427741,349.0395701,5.5,58.0491333,33.80359377,8.134965897,0.007148743,Sluggish,1,1
WELL-131,Allocation,10/8/2018,4816.149091,2509.278373,3.947591559,5.702402557,7325.427464,34.25436106,538.8889015,272.1330633,5.5,48.7945404,78.58083543,14.74402809,0.143051147,Sluggish,0.99,1
WELL-140,Informational,2/2/2015,5192.179847,77.9836,24.7699743,0,5270.163447,1.479718813,4700.039107,1721.731594,5.5,20.451,3.093025402,3.671699524,0.281337738,Non-sluggish,0,0
WELL-145A,Informational,1/10/2019,5644.172667,8165.732181,26.05943223,0.711033205,13809.90485,59.12953254,1887.010267,381.1301356,5.5,54.3297501,4.790598443,1.258871078,0.555519104,Non-sluggish,0.04,0
WELL-132,Informational,10/27/2017,4034.275204,947.4139172,3.351433907,9.859023309,4981.689121,19.01792533,672.750512,317.9173494,5.5,33.3524094,86.01634083,18.85442924,0.026226044,Sluggish,0.76,1
WELL-136,Allocation,2/22/2020,1231.840266,6636.41044,3.348460554,3.92889115,7868.250706,84.34416604,425.566073,246.9585319,5.5,61.6426315,115.3242935,19.63645267,0.019073486,Sluggish,0.94,1
WELL-103,Informational,4/12/2019,5124.259779,1666.627799,42.1003648,0,6790.887578,24.5421203,6199.537883,1398.896998,5.5,35.0728607,0.880014973,0.848777771,0.348098755,Non-sluggish,0,0
WELL-150ST1,Allocation,8/12/2015,1926.591504,8368.7723,4.01618694,3.993795927,10295.3638,81.28680501,390.0966509,309.0179628,5.5,65.974,7.60959234,1.621299744,0.026229858,Non-sluggish,0.16,0
WELL-107ST2,Allocation,5/18/2018,2376.959184,7217.872709,1.831045016,6.092280156,9594.831893,75.22667192,190.8365917,373.5224515,5.5,60.3684998,55.28809093,14.23857421,0.014305115,Sluggish,0.91,1
WELL-103,Allocation,3/10/2016,9834.285769,1052.7786,102.449652,0,10887.06437,9.669995183,9410.218267,778.85406,5.5,44.7,3.480879289,1.869232178,0.030994415,Non-sluggish,0,0
WELL-146,Informational,8/12/2020,4859.331567,3672.987502,6.524399707,4.875547482,8532.319069,43.04793893,764.6689785,356.9238648,5.5,55.4055099,6.123080738,1.506828308,0.007152557,Sluggish,0.52,1
WELL-103,Informational,2/4/2021,4627.505191,1934.266896,50.76076882,0,6561.772087,29.47781286,7735.832355,1251.861561,5.5,33.0662994,5.613014139,4.844741821,0.81778717,Non-sluggish,0,0
WELL-131,Allocation,6/2/2019,4581.7724,2299.942651,3.823707164,4.804310559,6881.715051,33.42106777,555.6328816,354.2957763,5.5,50.820179,42.55483065,10.39520454,0.042915344,Sluggish,0.99,1
WELL-103,Allocation,7/12/2017,6266.516762,1747.941452,33.45547909,0,8014.458214,21.80985171,4174.390607,1097.356897,5.5,41.248951,1.247899797,0.944160461,0.410087585,Non-sluggish,0,0
WELL-125,Allocation,9/24/2016,3032.373985,6691.571235,1.565744624,4.03388865,9723.94522,68.8153942,161.0194822,301.1805545,5.5,46.2157593,15.15568188,3.147172928,0.023841858,Sluggish,0.55,1
WELL-137ST1,Allocation,10/16/2014,3025.795502,7046.745427,3.128152545,3.497027408,10072.54093,69.95995823,310.562406,302.5636891,5.5,66.1631165,20.98380307,4.377429962,0.450614929,Non-sluggish,0.44,0
WELL-107ST2,Informational,8/27/2020,3449.925851,7962.194899,3.246713269,7.95089999,11412.12075,69.76963418,284.4969257,294.2644103,5.5,58.9265289,75.44418796,15.30670547,0.030990601,Sluggish,0.51,1
